Source	Target	Type	Confidence	Rule_ID	Quality_Tier	Meets_Original_Threshold
X276_RS27830	X276_RS06910	activation	1.000	X276_RS06910_rule_2	high	True
X276_RS05905	X276_RS06910	activation	1.000	X276_RS06910_rule_3	high	True
X276_RS27830	X276_RS06910	activation	1.000	X276_RS06910_rule_3	high	True
X276_RS08380	X276_RS06915	activation	0.952	X276_RS06915_rule_1	high	True
X276_RS06080	X276_RS06915	activation	0.952	X276_RS06915_rule_2	high	True
X276_RS08695	X276_RS06915	activation	0.952	X276_RS06915_rule_3	high	True
X276_RS05650	X276_RS06920	activation	1.000	X276_RS06920_rule_1	high	True
X276_RS06195	X276_RS06920	activation	1.000	X276_RS06920_rule_2	high	True
X276_RS06675	X276_RS06920	activation	1.000	X276_RS06920_rule_3	high	True
X276_RS06965	X276_RS06925	activation	0.933	X276_RS06925_rule_1	high	True
X276_RS06655	X276_RS06925	activation	0.933	X276_RS06925_rule_2	high	True
X276_RS05675	X276_RS06925	activation	0.933	X276_RS06925_rule_3	high	True
X276_RS06465	X276_RS06930	activation	1.000	X276_RS06930_rule_1	high	True
X276_RS02445	X276_RS06930	inhibition	1.000	X276_RS06930_rule_1	high	True
X276_RS06465	X276_RS06930	activation	1.000	X276_RS06930_rule_1	high	True
X276_RS02445	X276_RS06930	inhibition	1.000	X276_RS06930_rule_1	high	True
X276_RS06465	X276_RS06930	inhibition	1.000	X276_RS06930_rule_3	high	True
X276_RS02445	X276_RS06930	activation	1.000	X276_RS06930_rule_3	high	True
X276_RS07265	X276_RS06935	activation	1.000	X276_RS06935_rule_1	high	True
X276_RS06415	X276_RS06935	activation	1.000	X276_RS06935_rule_1	high	True
X276_RS06415	X276_RS06935	activation	1.000	X276_RS06935_rule_2	high	True
X276_RS06710	X276_RS06935	activation	1.000	X276_RS06935_rule_2	high	True
X276_RS06415	X276_RS06935	activation	1.000	X276_RS06935_rule_2	high	True
X276_RS06710	X276_RS06935	activation	1.000	X276_RS06935_rule_2	high	True
X276_RS06765	X276_RS06940	activation	1.000	X276_RS06940_rule_1	high	True
X276_RS27865	X276_RS06940	activation	1.000	X276_RS06940_rule_2	high	True
X276_RS25695	X276_RS06940	activation	1.000	X276_RS06940_rule_3	high	True
X276_RS06045	X276_RS06945	activation	1.000	X276_RS06945_rule_1	high	True
X276_RS06045	X276_RS06945	activation	1.000	X276_RS06945_rule_1	high	True
X276_RS06045	X276_RS06945	activation	1.000	X276_RS06945_rule_1	high	True
X276_RS06820	X276_RS06950	activation	1.000	X276_RS06950_rule_1	high	True
X276_RS14100	X276_RS06950	inhibition	1.000	X276_RS06950_rule_1	high	True
X276_RS06820	X276_RS06950	inhibition	1.000	X276_RS06950_rule_2	high	True
X276_RS14165	X276_RS06950	activation	1.000	X276_RS06950_rule_2	high	True
X276_RS07585	X276_RS06950	inhibition	1.000	X276_RS06950_rule_3	high	True
X276_RS14165	X276_RS06950	activation	1.000	X276_RS06950_rule_3	high	True
X276_RS06415	X276_RS06955	activation	0.952	X276_RS06955_rule_1	high	True
X276_RS05940	X276_RS06955	activation	0.952	X276_RS06955_rule_2	high	True
X276_RS06415	X276_RS06955	activation	0.952	X276_RS06955_rule_1	high	True
X276_RS07030	X276_RS06960	activation	1.000	X276_RS06960_rule_1	high	True
X276_RS06135	X276_RS06960	activation	1.000	X276_RS06960_rule_2	high	True
X276_RS07030	X276_RS06960	activation	1.000	X276_RS06960_rule_1	high	True
X276_RS05975	X276_RS06965	activation	1.000	X276_RS06965_rule_1	high	True
X276_RS07155	X276_RS06965	activation	1.000	X276_RS06965_rule_1	high	True
X276_RS05975	X276_RS06965	activation	1.000	X276_RS06965_rule_2	high	True
X276_RS06080	X276_RS06965	activation	1.000	X276_RS06965_rule_2	high	True
X276_RS05975	X276_RS06965	activation	1.000	X276_RS06965_rule_3	high	True
X276_RS06025	X276_RS06965	activation	1.000	X276_RS06965_rule_3	high	True
X276_RS05640	X276_RS06970	activation	1.000	X276_RS06970_rule_1	high	True
X276_RS07115	X276_RS06970	activation	1.000	X276_RS06970_rule_2	high	True
X276_RS05640	X276_RS06970	activation	1.000	X276_RS06970_rule_1	high	True
X276_RS05635	X276_RS06975	activation	1.000	X276_RS06975_rule_1	high	True
X276_RS06240	X276_RS06975	activation	1.000	X276_RS06975_rule_2	high	True
X276_RS05635	X276_RS06975	activation	1.000	X276_RS06975_rule_1	high	True
X276_RS28165	X276_RS06980	activation	1.000	X276_RS06980_rule_1	high	True
X276_RS01560	X276_RS06980	activation	1.000	X276_RS06980_rule_2	high	True
X276_RS04185	X276_RS06980	activation	1.000	X276_RS06980_rule_3	high	True
X276_RS05650	X276_RS06985	activation	1.000	X276_RS06985_rule_1	high	True
X276_RS06195	X276_RS06985	activation	1.000	X276_RS06985_rule_2	high	True
X276_RS06675	X276_RS06985	activation	1.000	X276_RS06985_rule_3	high	True
X276_RS03690	X276_RS06990	activation	0.933	X276_RS06990_rule_1	high	True
X276_RS03550	X276_RS06990	activation	0.933	X276_RS06990_rule_2	high	True
X276_RS04025	X276_RS06990	activation	0.933	X276_RS06990_rule_3	high	True
X276_RS07310	X276_RS06995	activation	1.000	X276_RS06995_rule_1	high	True
X276_RS08325	X276_RS06995	activation	1.000	X276_RS06995_rule_2	high	True
X276_RS05735	X276_RS06995	activation	1.000	X276_RS06995_rule_3	high	True
X276_RS00760	X276_RS07000	activation	1.000	X276_RS07000_rule_1	high	True
X276_RS00760	X276_RS07000	activation	1.000	X276_RS07000_rule_1	high	True
X276_RS00760	X276_RS07000	activation	1.000	X276_RS07000_rule_1	high	True
X276_RS02745	X276_RS07005	activation	1.000	X276_RS07005_rule_1	high	True
X276_RS06050	X276_RS07005	activation	1.000	X276_RS07005_rule_2	high	True
X276_RS00410	X276_RS07005	activation	1.000	X276_RS07005_rule_3	high	True
X276_RS01075	X276_RS07010	activation	1.000	X276_RS07010_rule_1	high	True
X276_RS01075	X276_RS07010	activation	1.000	X276_RS07010_rule_1	high	True
X276_RS01075	X276_RS07010	activation	1.000	X276_RS07010_rule_1	high	True
X276_RS09320	X276_RS07015	activation	1.000	X276_RS07015_rule_1	high	True
X276_RS27195	X276_RS07015	activation	1.000	X276_RS07015_rule_2	high	True
X276_RS03120	X276_RS07015	activation	1.000	X276_RS07015_rule_3	high	True
X276_RS09540	X276_RS07020	activation	1.000	X276_RS07020_rule_1	high	True
X276_RS07950	X276_RS07020	activation	1.000	X276_RS07020_rule_2	high	True
X276_RS14155	X276_RS07020	activation	1.000	X276_RS07020_rule_3	high	True
X276_RS13935	X276_RS07025	activation	1.000	X276_RS07025_rule_1	high	True
X276_RS00615	X276_RS07025	activation	1.000	X276_RS07025_rule_2	high	True
X276_RS13935	X276_RS07025	activation	1.000	X276_RS07025_rule_1	high	True
X276_RS06960	X276_RS07030	activation	1.000	X276_RS07030_rule_1	high	True
X276_RS06135	X276_RS07030	activation	1.000	X276_RS07030_rule_2	high	True
X276_RS06960	X276_RS07030	activation	1.000	X276_RS07030_rule_1	high	True
X276_RS17375	X276_RS07035	activation	1.000	X276_RS07035_rule_1	high	True
X276_RS17245	X276_RS07035	activation	1.000	X276_RS07035_rule_2	high	True
X276_RS17635	X276_RS07035	activation	1.000	X276_RS07035_rule_3	high	True
X276_RS09400	X276_RS07040	activation	1.000	X276_RS07040_rule_1	high	True
X276_RS09730	X276_RS07040	activation	1.000	X276_RS07040_rule_2	high	True
X276_RS13630	X276_RS07040	activation	1.000	X276_RS07040_rule_3	high	True
X276_RS04715	X276_RS07045	activation	1.000	X276_RS07045_rule_1	high	True
X276_RS04715	X276_RS07045	activation	1.000	X276_RS07045_rule_1	high	True
X276_RS04715	X276_RS07045	activation	1.000	X276_RS07045_rule_1	high	True
X276_RS25885	X276_RS07050	activation	1.000	X276_RS07050_rule_1	high	True
X276_RS01795	X276_RS07050	activation	1.000	X276_RS07050_rule_2	high	True
X276_RS07240	X276_RS07050	activation	1.000	X276_RS07050_rule_3	high	True
X276_RS07225	X276_RS07055	activation	1.000	X276_RS07055_rule_1	high	True
X276_RS07200	X276_RS07055	activation	1.000	X276_RS07055_rule_2	high	True
X276_RS07220	X276_RS07055	activation	1.000	X276_RS07055_rule_3	high	True
X276_RS00500	X276_RS07060	activation	0.941	X276_RS07060_rule_1	high	True
X276_RS06075	X276_RS07060	activation	0.941	X276_RS07060_rule_2	high	True
X276_RS00500	X276_RS07060	activation	0.941	X276_RS07060_rule_1	high	True
X276_RS06105	X276_RS07065	inhibition	1.000	X276_RS07065_rule_1	high	True
X276_RS01180	X276_RS07065	activation	1.000	X276_RS07065_rule_1	high	True
X276_RS13855	X276_RS07065	activation	1.000	X276_RS07065_rule_1	high	True
X276_RS00310	X276_RS07065	activation	1.000	X276_RS07065_rule_2	high	True
X276_RS25755	X276_RS07065	inhibition	1.000	X276_RS07065_rule_2	high	True
X276_RS13855	X276_RS07065	activation	1.000	X276_RS07065_rule_2	high	True
X276_RS00310	X276_RS07065	activation	1.000	X276_RS07065_rule_3	high	True
X276_RS00150	X276_RS07065	inhibition	1.000	X276_RS07065_rule_3	high	True
X276_RS13855	X276_RS07065	activation	1.000	X276_RS07065_rule_3	high	True
X276_RS12355	X276_RS07070	activation	1.000	X276_RS07070_rule_1	high	True
X276_RS07390	X276_RS07070	activation	1.000	X276_RS07070_rule_2	high	True
X276_RS12355	X276_RS07070	activation	1.000	X276_RS07070_rule_1	high	True
X276_RS07515	X276_RS07075	activation	0.952	X276_RS07075_rule_1	high	True
X276_RS07515	X276_RS07075	activation	0.952	X276_RS07075_rule_1	high	True
X276_RS07515	X276_RS07075	activation	0.952	X276_RS07075_rule_1	high	True
X276_RS07175	X276_RS07080	activation	1.000	X276_RS07080_rule_1	high	True
X276_RS06940	X276_RS07080	activation	1.000	X276_RS07080_rule_2	high	True
X276_RS06635	X276_RS07080	activation	1.000	X276_RS07080_rule_3	high	True
X276_RS07225	X276_RS07085	activation	1.000	X276_RS07085_rule_1	high	True
X276_RS07200	X276_RS07085	activation	1.000	X276_RS07085_rule_2	high	True
X276_RS07220	X276_RS07085	activation	1.000	X276_RS07085_rule_3	high	True
X276_RS07225	X276_RS07090	activation	1.000	X276_RS07090_rule_1	high	True
X276_RS07200	X276_RS07090	activation	1.000	X276_RS07090_rule_2	high	True
X276_RS07220	X276_RS07090	activation	1.000	X276_RS07090_rule_3	high	True
X276_RS00260	X276_RS07095	activation	1.000	X276_RS07095_rule_1	high	True
X276_RS05180	X276_RS07095	activation	1.000	X276_RS07095_rule_2	high	True
X276_RS05230	X276_RS07095	activation	1.000	X276_RS07095_rule_3	high	True
X276_RS02040	X276_RS07100	activation	0.941	X276_RS07100_rule_1	high	True
X276_RS01795	X276_RS07100	activation	0.941	X276_RS07100_rule_2	high	True
X276_RS05030	X276_RS07100	activation	0.941	X276_RS07100_rule_3	high	True
X276_RS12720	X276_RS07105	activation	1.000	X276_RS07105_rule_1	high	True
X276_RS09030	X276_RS07105	activation	1.000	X276_RS07105_rule_2	high	True
X276_RS04435	X276_RS07105	activation	1.000	X276_RS07105_rule_3	high	True
X276_RS08055	X276_RS07110	activation	0.941	X276_RS07110_rule_1	high	True
X276_RS08370	X276_RS07110	activation	0.941	X276_RS07110_rule_2	high	True
X276_RS04255	X276_RS07110	activation	0.941	X276_RS07110_rule_3	high	True
X276_RS06970	X276_RS07115	activation	1.000	X276_RS07115_rule_1	high	True
X276_RS05640	X276_RS07115	activation	1.000	X276_RS07115_rule_2	high	True
X276_RS06970	X276_RS07115	activation	1.000	X276_RS07115_rule_1	high	True
X276_RS00260	X276_RS07120	activation	1.000	X276_RS07120_rule_1	high	True
X276_RS05180	X276_RS07120	activation	1.000	X276_RS07120_rule_2	high	True
X276_RS05230	X276_RS07120	activation	1.000	X276_RS07120_rule_3	high	True
X276_RS07225	X276_RS07125	activation	1.000	X276_RS07125_rule_1	high	True
X276_RS07200	X276_RS07125	activation	1.000	X276_RS07125_rule_2	high	True
X276_RS07220	X276_RS07125	activation	1.000	X276_RS07125_rule_3	high	True
X276_RS28185	X276_RS07130	activation	0.941	X276_RS07130_rule_1	high	True
X276_RS07310	X276_RS07130	activation	0.941	X276_RS07130_rule_2	high	True
X276_RS07610	X276_RS07130	activation	0.941	X276_RS07130_rule_3	high	True
X276_RS06890	X276_RS07135	activation	1.000	X276_RS07135_rule_1	high	True
X276_RS06890	X276_RS07135	activation	1.000	X276_RS07135_rule_1	high	True
X276_RS06890	X276_RS07135	activation	1.000	X276_RS07135_rule_1	high	True
X276_RS06700	X276_RS07140	activation	1.000	X276_RS07140_rule_1	high	True
X276_RS06700	X276_RS07140	activation	1.000	X276_RS07140_rule_1	high	True
X276_RS06700	X276_RS07140	activation	1.000	X276_RS07140_rule_1	high	True
X276_RS06695	X276_RS07145	activation	1.000	X276_RS07145_rule_1	high	True
X276_RS06695	X276_RS07145	activation	1.000	X276_RS07145_rule_1	high	True
X276_RS06695	X276_RS07145	activation	1.000	X276_RS07145_rule_1	high	True
X276_RS06555	X276_RS07150	activation	1.000	X276_RS07150_rule_1	high	True
X276_RS07495	X276_RS07150	activation	1.000	X276_RS07150_rule_2	high	True
X276_RS06620	X276_RS07150	activation	1.000	X276_RS07150_rule_3	high	True
X276_RS08345	X276_RS07155	activation	1.000	X276_RS07155_rule_1	high	True
X276_RS06025	X276_RS07155	activation	1.000	X276_RS07155_rule_2	high	True
X276_RS08695	X276_RS07155	activation	1.000	X276_RS07155_rule_3	high	True
X276_RS06280	X276_RS07160	activation	1.000	X276_RS07160_rule_1	high	True
X276_RS06330	X276_RS07160	activation	1.000	X276_RS07160_rule_2	high	True
X276_RS06685	X276_RS07160	activation	1.000	X276_RS07160_rule_3	high	True
X276_RS06510	X276_RS07165	activation	1.000	X276_RS07165_rule_1	high	True
X276_RS06505	X276_RS07165	activation	1.000	X276_RS07165_rule_2	high	True
X276_RS06610	X276_RS07165	activation	1.000	X276_RS07165_rule_3	high	True
X276_RS06645	X276_RS07170	activation	1.000	X276_RS07170_rule_1	high	True
X276_RS06880	X276_RS07170	activation	1.000	X276_RS07170_rule_2	high	True
X276_RS27580	X276_RS07170	activation	1.000	X276_RS07170_rule_3	high	True
X276_RS07080	X276_RS07175	activation	1.000	X276_RS07175_rule_1	high	True
X276_RS06940	X276_RS07175	activation	1.000	X276_RS07175_rule_2	high	True
X276_RS27865	X276_RS07175	activation	1.000	X276_RS07175_rule_3	high	True
X276_RS06425	X276_RS07180	inhibition	0.941	X276_RS07180_rule_1	high	True
X276_RS26315	X276_RS07180	activation	0.941	X276_RS07180_rule_1	high	True
X276_RS06425	X276_RS07180	inhibition	0.941	X276_RS07180_rule_2	high	True
X276_RS25845	X276_RS07180	activation	0.941	X276_RS07180_rule_2	high	True
X276_RS06425	X276_RS07180	inhibition	0.941	X276_RS07180_rule_3	high	True
X276_RS10940	X276_RS07180	activation	0.941	X276_RS07180_rule_3	high	True
X276_RS08895	X276_RS07185	activation	0.952	X276_RS07185_rule_1	high	True
X276_RS08400	X276_RS07185	activation	0.952	X276_RS07185_rule_2	high	True
X276_RS08945	X276_RS07185	activation	0.952	X276_RS07185_rule_3	high	True
X276_RS12920	X276_RS07190	activation	1.000	X276_RS07190_rule_1	high	True
X276_RS02455	X276_RS07190	activation	1.000	X276_RS07190_rule_1	high	True
X276_RS13140	X276_RS07190	activation	1.000	X276_RS07190_rule_2	high	True
X276_RS02455	X276_RS07190	activation	1.000	X276_RS07190_rule_2	high	True
X276_RS13105	X276_RS07190	activation	1.000	X276_RS07190_rule_3	high	True
X276_RS02455	X276_RS07190	activation	1.000	X276_RS07190_rule_3	high	True
X276_RS22790	X276_RS07195	activation	1.000	X276_RS07195_rule_1	high	True
X276_RS25385	X276_RS07195	activation	1.000	X276_RS07195_rule_1	high	True
X276_RS27500	X276_RS07195	activation	1.000	X276_RS07195_rule_2	high	True
X276_RS22790	X276_RS07195	activation	1.000	X276_RS07195_rule_2	high	True
X276_RS27500	X276_RS07195	activation	1.000	X276_RS07195_rule_2	high	True
X276_RS22790	X276_RS07195	activation	1.000	X276_RS07195_rule_2	high	True
X276_RS26585	X276_RS07200	activation	1.000	X276_RS07200_rule_1	high	True
X276_RS07325	X276_RS07200	activation	1.000	X276_RS07200_rule_2	high	True
X276_RS07125	X276_RS07200	activation	1.000	X276_RS07200_rule_3	high	True
X276_RS05785	X276_RS07205	activation	0.947	X276_RS07205_rule_1	high	True
X276_RS05875	X276_RS07205	activation	0.947	X276_RS07205_rule_2	high	True
X276_RS27580	X276_RS07205	activation	0.947	X276_RS07205_rule_3	high	True
X276_RS01155	X276_RS07210	activation	1.000	X276_RS07210_rule_1	high	True
X276_RS02245	X276_RS07210	activation	1.000	X276_RS07210_rule_2	high	True
X276_RS01155	X276_RS07210	activation	1.000	X276_RS07210_rule_1	high	True
X276_RS02115	X276_RS07215	activation	1.000	X276_RS07215_rule_1	high	True
X276_RS05595	X276_RS07215	activation	1.000	X276_RS07215_rule_2	high	True
X276_RS08150	X276_RS07215	activation	1.000	X276_RS07215_rule_3	high	True
X276_RS26585	X276_RS07220	activation	1.000	X276_RS07220_rule_1	high	True
X276_RS07200	X276_RS07220	activation	1.000	X276_RS07220_rule_2	high	True
X276_RS07325	X276_RS07220	activation	1.000	X276_RS07220_rule_3	high	True
X276_RS26585	X276_RS07225	activation	1.000	X276_RS07225_rule_1	high	True
X276_RS07200	X276_RS07225	activation	1.000	X276_RS07225_rule_2	high	True
X276_RS07325	X276_RS07225	activation	1.000	X276_RS07225_rule_3	high	True
X276_RS09340	X276_RS07230	activation	1.000	X276_RS07230_rule_1	high	True
X276_RS03350	X276_RS07230	activation	1.000	X276_RS07230_rule_2	high	True
X276_RS09340	X276_RS07230	activation	1.000	X276_RS07230_rule_1	high	True
X276_RS01800	X276_RS07235	activation	1.000	X276_RS07235_rule_1	high	True
X276_RS01450	X276_RS07235	activation	1.000	X276_RS07235_rule_2	high	True
X276_RS01470	X276_RS07235	activation	1.000	X276_RS07235_rule_3	high	True
X276_RS07050	X276_RS07240	activation	1.000	X276_RS07240_rule_1	high	True
X276_RS25885	X276_RS07240	activation	1.000	X276_RS07240_rule_2	high	True
X276_RS01795	X276_RS07240	activation	1.000	X276_RS07240_rule_3	high	True
X276_RS01800	X276_RS07245	activation	1.000	X276_RS07245_rule_1	high	True
X276_RS01450	X276_RS07245	activation	1.000	X276_RS07245_rule_2	high	True
X276_RS01470	X276_RS07245	activation	1.000	X276_RS07245_rule_3	high	True
X276_RS03145	X276_RS07250	activation	1.000	X276_RS07250_rule_1	high	True
X276_RS26925	X276_RS07250	activation	1.000	X276_RS07250_rule_2	high	True
X276_RS03145	X276_RS07250	activation	1.000	X276_RS07250_rule_1	high	True
X276_RS26185	X276_RS07255	activation	1.000	X276_RS07255_rule_1	high	True
X276_RS06450	X276_RS07255	activation	1.000	X276_RS07255_rule_2	high	True
X276_RS07485	X276_RS07255	activation	1.000	X276_RS07255_rule_3	high	True
X276_RS07290	X276_RS07260	activation	1.000	X276_RS07260_rule_1	high	True
X276_RS07295	X276_RS07260	activation	1.000	X276_RS07260_rule_2	high	True
X276_RS07300	X276_RS07260	activation	1.000	X276_RS07260_rule_3	high	True
X276_RS27585	X276_RS07265	activation	0.947	X276_RS07265_rule_1	high	True
X276_RS08135	X276_RS07265	activation	0.947	X276_RS07265_rule_2	high	True
X276_RS06010	X276_RS07265	activation	0.947	X276_RS07265_rule_3	high	True
X276_RS08345	X276_RS07270	activation	0.947	X276_RS07270_rule_1	high	True
X276_RS08695	X276_RS07270	activation	0.947	X276_RS07270_rule_2	high	True
X276_RS06025	X276_RS07270	activation	0.947	X276_RS07270_rule_3	high	True
X276_RS06690	X276_RS07275	activation	1.000	X276_RS07275_rule_1	high	True
X276_RS05750	X276_RS07275	activation	1.000	X276_RS07275_rule_2	high	True
X276_RS27270	X276_RS07275	activation	1.000	X276_RS07275_rule_3	high	True
X276_RS25260	X276_RS07280	activation	1.000	X276_RS07280_rule_1	high	True
X276_RS01755	X276_RS07280	activation	1.000	X276_RS07280_rule_1	high	True
X276_RS25260	X276_RS07280	activation	1.000	X276_RS07280_rule_2	high	True
X276_RS08845	X276_RS07280	activation	1.000	X276_RS07280_rule_2	high	True
X276_RS25260	X276_RS07280	activation	1.000	X276_RS07280_rule_3	high	True
X276_RS21555	X276_RS07280	activation	1.000	X276_RS07280_rule_3	high	True
X276_RS00235	X276_RS07285	activation	1.000	X276_RS07285_rule_1	high	True
X276_RS07540	X276_RS07285	activation	1.000	X276_RS07285_rule_2	high	True
X276_RS08090	X276_RS07285	activation	1.000	X276_RS07285_rule_3	high	True
X276_RS07260	X276_RS07290	activation	1.000	X276_RS07290_rule_1	high	True
X276_RS07295	X276_RS07290	activation	1.000	X276_RS07290_rule_2	high	True
X276_RS07300	X276_RS07290	activation	1.000	X276_RS07290_rule_3	high	True
X276_RS07260	X276_RS07295	activation	1.000	X276_RS07295_rule_1	high	True
X276_RS07290	X276_RS07295	activation	1.000	X276_RS07295_rule_2	high	True
X276_RS07300	X276_RS07295	activation	1.000	X276_RS07295_rule_3	high	True
X276_RS07260	X276_RS07300	activation	1.000	X276_RS07300_rule_1	high	True
X276_RS07290	X276_RS07300	activation	1.000	X276_RS07300_rule_2	high	True
X276_RS07295	X276_RS07300	activation	1.000	X276_RS07300_rule_3	high	True
X276_RS02930	X276_RS07305	activation	0.947	X276_RS07305_rule_1	high	True
X276_RS03050	X276_RS07305	activation	0.947	X276_RS07305_rule_2	high	True
